source,destination,length
1428426104,3815275027,57.085699562885296
1428426104,3815275028,260.36709198792954
1428426105,1428426050,82.28243571496222
1428426105,1428426108,53.27540679924569
1428426105,1428426090,50.84506298296119
1428426108,1428426075,82.53373046776997
1428426108,1428426105,53.27540679924569
1428426108,1428426111,27.103814581243434
1428426110,1428426121,166.98878833719166
1428426110,12096423888,6.507518353900095
1428426110,1428426137,355.46738951679293
1428426110,1428426074,150.6137218040967
1428426111,1428426093,82.66150181257618
1428426111,3815275034,53.53681047398277
1428426111,1428426108,27.103814581243434
1428426113,1428426104,126.75021198211584
1428426113,1428426124,83.75606740709796
1428426113,3815275029,57.64478733143813
1428426121,1428426135,143.7079397666523
1428426121,1428426110,166.98878833719166
1428426121,12096447039,6.909453315902875
1428426121,1428426158,340.8373412036123
1428426124,1428426113,83.75606740709796
1428426124,3943241630,60.0998140897711
1428426124,3815275030,53.84985587106983
1428426126,9700416931,50.44319080692097
1428426126,1428426136,85.3062977745132
1428426126,6324809055,183.5963715722084
1428426131,6324809055,7.677807779912367
1428426131,6324601177,64.41133715859954
1428426131,9700416937,39.34234524092998
1428426135,9700403410,51.362517403009555
1428426135,3943241630,7.74274582664693
1428426135,9700403411,292.19411811388636
1428426135,1428426121,143.7079397666523
1428426136,9700416930,51.811629614713354
1428426136,1428426126,85.3062977745132
1428426136,1428426142,91.27422751772446
1428426137,1428426110,355.46738951679293
1428426139,9700416931,54.28323329555341
1428426139,1428426145,87.01979453570023
1428426139,6324601177,21.976736308337713
1428426142,9700416929,51.58898194388208
1428426142,1428426136,91.27422751772446
1428426142,1428426159,193.6346187487955
1428426143,10598319023,7.355016927509367
1428426143,9700416968,281.8013189701483
1428426145,1428426155,113.87368111181226
1428426145,9700416930,53.30884420748443
1428426145,1428426150,91.78743291807085
1428426145,1428426139,87.01979453570023
1428426150,9700416929,53.9450226876927
1428426150,1428426165,113.01703354781677
1428426150,1428426159,87.21488069962841
1428426150,1428426145,91.78743291807085
1428426155,1428426145,113.87368111181226
1428426155,1428426165,92.36424529248274
1428426155,9700416932,65.49800722434503
1428426158,1428426121,340.83734120361225
1428426159,1428426168,112.18756070052099
1428426159,10598319022,52.950221418952
1428426159,1428426150,87.21488069962841
1428426159,1428426142,193.6346187487955
1428426161,9700403415,18.83983669798795
1428426165,1428426150,113.01703354781677
1428426165,1428426168,85.58553779305873
1428426165,1428426155,92.36424529248274
1428426165,9700416928,49.71382357057486
1428426168,1428426159,112.18756070052099
1428426168,1428426172,34.09406584371414
1428426168,1428426165,85.58553779305873
1428426171,3943241633,8.493583547589301
1428426171,10598319020,168.10389362711683
1428426171,9700403411,214.63955050496529
1428426171,9700416920,301.25782732889184
1428426172,1428426168,34.09406584371414
1428426183,10598319020,6.968650307789219
1428426183,3943241634,8.900164182907952
1428426187,10069920736,11.433752007539985
1428426187,10089549653,542.4761546713214
1428426187,1442785501,345.41240400880076
1428426203,1428426212,402.8886000798627
1428426203,10598319025,533.6589148247243
1428426203,1431073055,1324.9418746844665
1428426212,3842171152,25.692471762233303
1428426212,3842171155,33.45320463580359
1428426212,10069920736,1354.6860161666777
1428426212,1428426203,402.8886000798627
1428431675,1428431680,26.71393723734018
1428431675,1428431688,87.53130164487463
1428431675,9700403387,73.43577155052833
1428431680,1428431675,26.71393723734018
1428431680,1428431682,58.372390607443286
1428431680,12096444514,24.665116312194005
1428431682,1428431680,58.372390607443286
1428431682,12096444513,25.640937995935623
1428431682,12096444520,86.5091556327891
1428431684,1428431692,25.009473848269735
1428431684,12096444514,37.730698442762666
1428431684,12096444516,31.574099952706646
1428431688,1428431692,27.70282215362978
1428431688,1428431724,102.44194180967789
1428431688,1428431675,87.53130164487463
1428431692,1428431700,28.350232149737693
1428431692,1428431688,27.70282215362978
1428431692,1428431684,25.009473848269735
1428431696,3815275043,91.2434467513089
1428431699,12096444518,27.498458992115943
1428431699,12096444513,37.057871874898964
1428431699,12096444516,26.637592740260274
1428431699,1428431703,24.812021746943657
1428431700,1428431703,28.307566917995
1428431700,1428431692,28.350232149737693
1428431700,1428431745,102.92358244278417
1428431703,1428431717,28.962793843730584
1428431703,1428431700,28.307566917995
1428431703,1428431699,24.812021746943657
1428431705,1428431730,41.95724481409808
1428431713,12096444520,35.40375102922393
1428431713,1428431722,24.459250499277864
1428431713,12096444518,32.192634254227606
1428431717,1428431722,32.29092485668856
1428431717,1428431703,28.962793843730584
1428431717,1428431747,59.71938484791425
1428431722,3815275043,41.102005052196844
1428431722,1428431717,32.29092485668856
1428431722,1428431713,24.459250499277864
1428431724,1428431745,55.658092011915485
1428431724,3987857332,51.93738523775285
1428431724,1428431688,102.44194180967789
1428431728,6329945302,18.77477371904694
1428431728,6329945296,227.34143530757862
1428431730,1428431755,51.131679035726485
1428431730,1428431705,41.95724481409808
1428431730,1428431803,154.91345337537354
1428431745,1428431700,102.92358244278417
1428431745,1428431724,55.658092011915485
1428431745,1428431778,62.40333574667774
1428431747,1428431766,48.24939444610505
1428431747,1428431717,59.71938484791425
1428431747,1428431768,33.685830222299195
1428431753,6329945302,49.94682190147015
1428431753,1428431765,20.245545905390017
1428431753,3987857332,8.5772015085222
1428431755,11700441958,57.43701402101535
1428431755,1428431730,51.131679035726485
1428431755,1428431803,103.03072217938467
1428431755,3815275043,52.62892970789209
1428431765,6329945295,115.14718147122066
1428431765,1428431753,20.245545905390017
1428431765,1428431814,105.68135240071231
1428431766,1428431798,73.33406310237172
1428431766,1428431747,48.24939444610505
1428431766,1428431768,59.19869692965818
1428431768,1428431778,10.237399888565536
1428431768,1428431747,33.685830222299195
1428431768,1428431766,59.198696929658176
1428431778,1428431768,10.237399888565536
1428431778,1428431745,62.40333574667774
1428431778,1428431800,53.58347754436845
1428431794,1428431816,53.64607677481228
1428431798,1428431766,73.33406310237172
1428431798,11700441958,6.020905505109834
1428431798,1428431828,112.57448203683296
1428431800,1428431814,36.93686035163963
1428431800,3987857332,116.7627344402241
1428431800,1428431778,53.58347754436845
1428431803,11700441959,60.044670524393275
1428431803,1428431816,54.19054436606684
1428431803,1428431755,103.03072217938467
1428431803,1428431730,154.91345337537354
1428431814,1428431800,36.93686035163963
1428431814,1428431765,105.68135240071231
1428431814,1428431832,93.77495835301161
1428431816,1428431794,53.64607677481228
1428431816,1428431823,57.50456493532352
1428431816,6329951847,100.5645817196472
1428431816,1428431803,54.19054436606684
1428431823,1428431816,57.50456493532352
1428431823,1428431841,58.94038690187657
1428431823,1428431834,52.81122605852671
1428431828,11700441959,41.31166728479928
1428431828,1428431841,53.92340397361255
1428431828,1428431798,112.57448203683298
1428431832,6329945294,11.13166861709287
1428431832,1428431908,349.0849244598843
1428431832,1428431814,93.77495835301161
1428431834,1428431851,59.536845503144605
1428431834,1428431823,52.81122605852671
1428431834,6329951848,46.51001515979937
1428431838,1428431852,57.62274353060516
1428431838,1428431846,23.76970714275457
1428431838,6329951847,57.18671775814825
1428431841,1428431851,55.364016811595796
1428431841,1428431862,102.2937401440927
1428431841,1428431823,58.94038690187657
1428431841,1428431828,53.92340397361255
1428431843,1428431845,6.917003477584839
1428431843,1429027967,116.40986630592556
1428431845,1428431849,21.86037787434701
1428431845,1428431843,6.917003477584839
1428431845,1428425957,589.6707053681176
1428431846,1428431849,46.47992241726755
1428431846,1428431838,23.76970714275457
1428431846,1428431852,81.87400914143598
1428431848,1428431859,60.949520438191065
1428431848,6329945294,43.680106943872
1428431848,1428431861,60.27897858022739
1428431849,1428431845,21.86037787434701
1428431849,1428431885,125.37601689514129
1428431849,1428431846,46.47992241726755
1428431851,1428431871,102.78592421450054
1428431851,1428431841,55.364016811595796
1428431851,1428431834,59.536845503144605
1428431851,1428431866,64.23539073655192
1428431852,1428431871,61.7434262660428
1428431852,1428431838,57.62274353060516
1428431852,6329951848,59.1989059481377
1428431852,1428431846,81.87400914143598
1428431856,1428431868,73.20729256042912
1428431856,6324503009,50.850877678221465
1428431856,1428431872,52.95911073307236
1428431859,1428431891,102.75867480328628
1428431859,1428431848,60.949520438191065
1428431859,1428431867,53.74703439301138
1428431861,1428431848,60.27897858022739
1428431861,6324503009,116.63017224126035
1428431861,1428431891,90.77448994221814
1428431862,1428431841,102.2937401440927
1428431863,1428431876,47.503367148297336
1428431866,1428431851,64.23539073655192
1428431866,1428431874,31.55812988935171
1428431866,1428431871,167.40539237886074
1428431867,1428431910,102.2717498894745
1428431867,1428431859,53.74703439301138
1428431867,1428431875,22.657219451143547
1428431868,1428431887,51.78526469338259
1428431868,1428431856,73.20729256042912
1428431868,3815275040,106.75973165346002
1428431871,1428431885,69.63561893279045
1428431871,1428431851,102.78592421450054
1428431871,1428431852,61.7434262660428
1428431871,1428431866,167.40539237886074
1428431872,1428431887,70.9139134410381
1428431872,1428431856,52.95911073307236
1428431872,1428431888,60.21599576830149
1428431874,1428431866,31.55812988935171
1428431875,1428431914,102.08635154213962
1428431875,1428431867,22.657219451143547
1428431875,1428431884,50.79965760525399
1428431876,1428431863,47.503367148297336
1428431876,1428431895,108.61236717864668
1428431876,1428431906,86.27436485602531
1428431883,1428431895,35.90482355620119
1428431884,1428431904,49.478576255122086
1428431884,1428431875,50.79965760525399
1428431884,1428431913,106.75083381477305
1428431885,1428431896,58.633553011771454
1428431885,1428431871,69.63561893279045
1428431885,1428431849,125.37601689514129
1428431885,6475085851,145.1394019305375
1428431887,1428431868,51.78526469338259
1428431887,1428431872,70.9139134410381
1428431887,1428431917,106.82922123286028
1428431887,1428431935,159.68521270249087
1428431888,1428431872,60.21599576830149
1428431891,1428431910,54.06861904153733
1428431891,1428431859,102.75867480328628
1428431891,3815275040,9.876211266553046
1428431891,1428431861,90.77448994221814
1428431895,1428431922,65.93047092101948
1428431895,1428431883,35.90482355620119
1428431895,1428431876,108.61236717864668
1428431896,1428431919,61.23406656586022
1428431896,1428431885,58.633553011771454
1428431896,1428431923,60.7704709839592
1428431904,1428431929,107.17416943355445
1428431904,1428431927,52.08088647662752
1428431904,1428431884,49.478576255122086
1428431906,1428431919,31.457718841693723
1428431906,1428431911,52.26371611952461
1428431906,1428431876,86.27436485602531
1428431908,1428431925,54.94911673918634
1428431908,1428431832,349.0849244598843
1428431908,10282162607,71.91660593408463
1428431910,1428431891,54.06861904153733
1428431910,1428431914,20.63006332018318
1428431910,1428431867,102.2717498894745
1428431910,1428431928,61.95161099140181
1428431911,1428431922,59.24769744068575
1428431911,1428431906,52.26371611952461
1428431911,3987857335,40.849653256912134
1428431913,1428431929,47.19917568807919
1428431913,1428431925,54.99467722897365
1428431913,1428431884,106.75083381477305
1428431914,1428431910,20.63006332018318
1428431914,1428431927,51.51008802058399
1428431914,1428431875,102.08635154213962
1428431914,1428431951,114.61473495859282
1428431917,3815275040,51.65047595957108
1428431917,1428431935,52.573219900022764
1428431917,1428431887,106.82922123286028
1428431917,1428431928,56.84142604868699
1428431919,1428431906,31.457718841693723
1428431919,1428431896,61.23406656586022
1428431919,3987857335,39.787221963758384
1428431922,1428431911,59.24769744068575
1428431922,1428431957,112.8492956667945
1428431922,1428431895,65.93047092101948
1428431922,3987857338,76.03143750790339
1428431923,1428431896,60.7704709839592
1428431923,1428431946,104.21095914912571
1428431923,1428431957,322.9606280538339
1428431925,1428431958,100.1965358965928
1428431925,1428431908,54.94911673918634
1428431925,1428431913,54.99467722897365
1428431927,1428431914,51.51008802058399
1428431927,1428431950,107.60791737892892
1428431927,1428431945,64.41290487979437
1428431927,1428431904,52.08088647662752
1428431928,1428431910,61.95161099140181
1428431928,1428431944,52.50953943359937
1428431928,1428431917,56.84142604868699
1428431929,1428431904,107.17416943355445
1428431929,1428431950,52.830225654317935
1428431929,1428431913,47.19917568807919
1428431934,1428431955,100.66099610682888
1428431934,6475062805,46.30295287397207
1428431934,1428431938,155.09147346608898
1428431935,1428431917,52.573219900022764
1428431935,1428431944,58.51304211237965
1428431935,1428431887,159.68521270249087
1428431937,1428431947,58.486772120658294
1428431937,1428431953,61.3295537812437
1428431937,6475180324,50.28444341941944
1428431938,6877182777,30.756535072171424
1428431938,1428431955,56.73109344023019
1428431938,1428431934,155.09147346608898
1428431944,1428431928,52.50953943359937
1428431944,1428431951,20.178533327365376
1428431944,1428431935,58.51304211237965
1428431945,1428431966,108.242338612256
1428431945,1428431959,50.62370229638185
1428431945,1428431927,64.41290487979437
1428431946,1428431923,104.21095914912571
1428431946,1428431957,54.36816451408141
1428431946,3987857335,78.19172281470712
1428431947,1428431937,58.486772120658294
1428431947,6475085851,75.33980234098178
1428431947,1428431964,62.306717667549556
1428431950,1428431927,107.60791737892892
1428431950,1428431958,54.39578138533519
1428431950,1428431966,64.54688410104566
1428431950,1428431929,52.830225654317935
1428431951,1428431914,114.61473495859282
1428431951,1428431959,50.03645060305235
1428431951,1428431944,20.178533327365376
1428431953,1428431937,61.3295537812437
1428431953,1428431964,57.73855016468646
1428431953,1428431968,44.595528817569104
1428431955,1428431934,100.66099610682888
1428431955,1428431938,56.73109344023019
1428431955,1428431965,44.356466182614554
1428431957,1428431922,112.8492956667945
1428431957,1428431946,54.36816451408141
1428431957,1428431923,322.96062805383383
1428431958,1428431950,54.39578138533519
1428431958,1428431968,56.09753479362045
1428431958,1428431925,100.1965358965928
1428431958,1428431974,168.6020084859606
1428431959,1428431945,50.62370229638185
1428431959,1428431974,108.55548949458414
1428431959,1428431951,50.03645060305235
1428431960,1428431979,110.61476295828379
1428431960,6475062805,52.75750070771507
1428431960,3987857338,71.20527832764614
1428431963,1428432022,290.7456464194472
1428431963,6877182774,60.075201759428325
1428431964,1428431953,57.73855016468646
1428431964,1428431973,46.140091766902835
1428431964,1428431947,62.306717667549556
1428431965,1428431982,142.07008732893075
1428431965,1428431955,44.356466182614554
1428431965,1428431989,173.9864934557979
1428431966,1428431945,108.242338612256
1428431966,1428431974,51.24410930953049
1428431966,1428431950,64.54688410104566
1428431968,1428431958,56.09753479362045
1428431968,1428431953,44.595528817569104
1428431968,1428431973,55.54228705050281
1428431968,1428431988,162.1656246640241
1428431973,1428431980,55.90021124776832
1428431973,1428431964,46.140091766902835
1428431973,1428431968,55.54228705050281
1428431974,1428431966,51.24410930953049
1428431974,1428431959,108.55548949458414
1428431974,1428431958,168.6020084859606
1428431979,1428431960,110.61476295828379
1428431979,1428431989,101.24889827483864
1428431979,1428431994,99.46649873174297
1428431980,1428431973,55.90021124776832
1428431980,1428431993,117.83861343411424
1428431980,1428431981,268.0365028081024
1428431981,1428431997,103.99350514882184
1428431981,1428431980,268.0365028081024
1428431981,1428432005,151.45769830921608
1428431982,1428431965,142.07008732893075
1428431988,6419892689,515.3269496894043
1428431988,1428431992,10.20809039608303
1428431988,1428431968,162.1656246640241
1428431989,1428431965,173.9864934557979
1428431989,1428431995,34.54557285765843
1428431989,1428431979,101.24889827483864
1428431992,1428431988,10.20809039608303
1428431992,3815275035,282.9909410544698
1428431992,3815275038,176.89029661865862
1428431993,1428431997,51.21862583880512
1428431993,1428431998,52.824365747365576
1428431993,1428431980,117.83861343411424
1428431994,1428432012,114.79692182539236
1428431994,1428432005,231.73451295044418
1428431994,1428431979,99.46649873174297
1428431995,1428432010,94.0684529378111
1428431995,1428431989,34.54557285765843
1428431995,1428432012,86.01838092114798
1428431997,1428431993,51.21862583880512
1428431997,1428432005,45.16887645130314
1428431997,1428431981,103.99350514882184
1428431998,1428432014,98.2045683301347
1428431998,1428431993,52.824365747365576
1428431998,1428432008,48.271571220708765
1428432000,1428432008,53.20052920056975
1428432005,1428431997,45.16887645130314
1428432005,1428432014,50.95265769854111
1428432005,1428431994,231.7345129504442
1428432005,1428431981,151.45769830921608
1428432008,1428431998,48.271571220708765
1428432008,1428432041,98.09799653924986
1428432008,1428432000,53.20052920056975
1428432010,1428432043,75.84977242403399
1428432010,1428432022,37.97396954160837
1428432010,1428431995,94.0684529378111
1428432012,1428431994,114.79692182539236
1428432012,1428432043,102.53695178747137
1428432012,1428432045,72.77186204352888
1428432012,1428431995,86.01838092114798
1428432014,1428431998,98.2045683301347
1428432014,1428432005,50.95265769854111
1428432014,1428432041,48.32005493239814
1428432022,1428432010,37.97396954160837
1428432022,6876654218,292.30845169374567
1428432041,1428432014,48.32005493239814
1428432041,9700416942,100.83154345931536
1428432041,1428432008,98.09799653924986
1428432043,1428432012,102.53695178747137
1428432043,1428432050,71.8341535727232
1428432043,1428432010,75.84977242403399
1428432045,1428432050,102.77322443995365
1428432045,1428432049,68.68878628095524
1428432045,1428432012,72.77186204352888
1428432049,1428432052,102.98037153455749
1428432049,1428432045,68.68878628095524
1428432049,1428432054,74.57140301404931
1428432050,1428432045,102.77322443995365
1428432050,1428432052,68.3275200147456
1428432050,1428432043,71.8341535727232
1428432052,1428432049,102.98037153455749
1428432052,1428432050,68.3275200147456
1428432052,1428432054,179.96786356613154
1428432054,9700416942,115.61776837173424
1428432054,1428432052,179.96786356613154
1428432054,1428432049,74.57140301404932
1428443415,1428443421,58.26229925007756
1428443415,1428280500,27.73813329449453
1428443417,1428280445,131.66661393865544
1428443417,1428280500,57.168869679532094
1428443421,1429141652,513.5168608154556
1428443423,6324569202,22.942734053473217
1429026665,1429026760,343.3257431524295
1429026670,1429026674,50.9758131409522
1429026670,1429026715,193.5554569257791
1429026670,6324551176,224.79666188980065
1429026674,6324551176,64.6407371381449
1429026674,1429026670,50.9758131409522
1429026674,1429026715,242.98417989443865
1429026689,1429026694,68.66102138130105
1429026692,1429026696,66.50619698183704
1429026694,1429026696,46.7996874066024
1429026694,6324551176,58.60307689063522
1429026694,1429026689,68.66102138130105
1429026695,1429026716,67.4196752268351
1429026696,1429026716,49.35656644543587
1429026696,1429026694,46.7996874066024
1429026696,1429026692,66.50619698183704
1429026697,1429026725,70.06374897609682
1429026715,1429026670,193.5554569257791
1429026715,1429026781,127.04299514016158
1429026715,1429026674,242.98417989443865
1429026716,1429026719,21.979507209546686
1429026716,1429026696,49.35656644543587
1429026716,1429026695,67.4196752268351
1429026717,1429026751,72.71144551749978
1429026719,1429026725,23.055738392606013
1429026719,1429026716,21.979507209546686
1429026719,1429026802,132.52707288000033
1429026722,6329966015,60.076908011007276
1429026725,1429026741,25.37112677973353
1429026725,1429026719,23.055738392606013
1429026725,1429026697,70.06374897609682
1429026732,1429026748,9.585065142222865
1429026732,10199117045,456.69782424797256
1429026741,1429026751,27.12707167709078
1429026741,1429026725,25.37112677973353
1429026741,1429026758,23.47295354111604
1429026748,1429026772,35.376813995146485
1429026748,1429078920,95.7455215334267
1429026748,1429026732,9.585065142222865
1429026751,1429026776,51.12166629059079
1429026751,1429026741,27.12707167709078
1429026751,1429026717,72.71144551749978
1429026754,1429026760,21.658398902346477
1429026754,1428391630,337.89812418663894
1429026758,1429026790,78.43259022377471
1429026758,1429026741,23.47295354111604
1429026758,1429026802,62.188749261024384
1429026760,1429026665,343.3257431524295
1429026760,1429026754,21.658398902346477
1429026760,1429026781,42.52287737065098
1429026760,10657610041,431.36406817454696
1429026772,6329966014,41.55186357896479
1429026772,1429026748,35.376813995146485
1429026772,1429026810,68.40334115545595
1429026776,1429026751,51.12166629059079
1429026776,6329966015,16.71296067492888
1429026776,1429026790,20.902736867247683
1429026781,1429026760,42.52287737065098
1429026781,1429026889,175.75025838456526
1429026781,1429026715,127.04299514016158
1429026781,1429026816,58.811495154531386
1429026790,1429026758,78.43259022377471
1429026790,1429026776,20.902736867247683
1429026790,1429026830,61.83805819785577
1429026802,1429026758,62.188749261024384
1429026802,1429026814,42.24884368071593
1429026802,1429026719,132.52707288000033
1429026810,1429026833,50.31418737805473
1429026810,1429026873,127.0558260491569
1429026810,1429026772,68.40334115545595
1429026814,1429026868,62.71368734114571
1429026814,1429026802,42.24884368071593
1429026814,1429026830,36.72765628194927
1429026816,1429026781,58.811495154531386
1429026816,1429026835,23.979729561082642
1429026816,1429026898,195.5000845502444
1429026830,1429026790,61.83805819785577
1429026830,1429026814,36.72765628194927
1429026830,1429026886,67.21514687487237
1429026833,1429026891,51.21910143972026
1429026833,1429026810,50.31418737805473
1429026833,1429026918,127.0412349907958
1429026835,1429026816,23.979729561082642
1429026838,1429026889,49.05539050510714
1429026838,1429026924,145.6603147074069
1429026838,6329970974,95.37420089267019
1429026868,1429026979,107.46637098998906
1429026868,1429026814,62.71368734114571
1429026868,1429026924,169.56200822014074
1429026873,1429026810,127.0558260491569
1429026873,1429026998,162.23759049454029
1429026873,1429026918,50.31072457179465
1429026886,1429026830,67.21514687487237
1429026886,1429026900,52.476293317190915
1429026886,6329966014,98.10078400972908
1429026889,1429026898,22.606763469091756
1429026889,1429026781,175.75025838456526
1429026889,1429026838,49.05539050510714
1429026891,1429026941,59.55868335248298
1429026891,1429026833,51.21910143972026
1429026891,1429027023,173.67517351328334
1429026892,10223231882,194.10467939609407
1429026898,1429026889,22.606763469091756
1429026898,1429027100,203.89084162031014
1429026898,1429026816,195.50008455024442
1429026900,1429026941,29.151292768757717
1429026900,1429027155,135.34167418489517
1429026900,1429026886,52.47629331719091
1429026918,1429026951,46.62665826551515
1429026918,1429026833,127.0412349907958
1429026918,1429026873,50.31072457179465
1429026924,1429026979,59.71078749032363
1429026924,1429026838,145.6603147074069
1429026924,1429026868,169.56200822014074
1429026941,1429026900,29.151292768757717
1429026941,1429027117,172.839538080837
1429026941,1429026891,59.55868335248298
1429026945,11716433375,33.019847875198685
1429026951,1429027023,51.213292442422855
1429026951,1429026918,46.62665826551515
1429026951,1429027085,115.61824820798871
1429026979,11846815070,39.55246099517971
1429026979,1429026868,107.46637098998906
1429026979,1429026924,59.71078749032363
1429026979,1429027027,60.36922514438226
1429026998,1429027085,50.30492950283585
1429026998,1429026873,162.23759049454029
1429026998,1429027037,54.232172836535455
1429027005,1429027115,81.87022745649075
1429027005,1429027115,159.7859797966623
1429027005,1429027102,67.48323223821622
1429027006,1429027457,215.62021506771717
1429027006,1429027062,49.71644521744995
1429027006,1429027400,279.18733317410386
1429027023,1429027117,58.060469061747476
1429027023,1429026951,51.213292442422855
1429027023,1429027181,115.6102403268945
1429027023,1429026891,173.67517351328334
1429027027,1429026979,60.36922514438226
1429027027,1429027057,30.49633835097316
1429027027,11716433375,33.26600862729688
1429027037,1429027394,147.25758257568322
1429027037,1429026998,54.232172836535455
1429027037,1429027144,57.292310531581414
1429027057,1429027027,30.49633835097316
1429027057,10223231882,41.43836637343556
1429027057,1429027131,34.351926083066495
1429027062,1429027006,49.71644521744995
1429027062,1429027208,91.55881026358426
1429027062,1429027173,48.275389103173524
1429027065,1429027100,17.409374841757547
1429027065,11846815070,23.35893148334461
1429027065,1429027206,90.84651989419727
1429027085,1429027181,51.21881741152492
1429027085,1429026998,50.30492950283585
1429027085,1429026951,115.61824820798871
1429027100,1429027162,33.94619298591626
1429027100,1429027065,17.409374841757547
1429027100,1429026898,203.89084162031014
1429027102,1429027189,43.6781503161908
1429027102,1429027191,65.79540125713712
1429027102,1429027005,67.48323223821622
1429027114,1429027248,76.58151809216014
1429027115,1429027005,81.87022745649075
1429027115,1429027005,159.7859797966623
1429027115,1429027191,52.02620854290923
1429027117,1429027245,57.68828462877203
1429027117,1429027023,58.060469061747476
1429027117,1429026941,172.839538080837
1429027117,1429027290,110.8040624954558
1429027131,11846803027,50.31778880598574
1429027131,1429027057,34.351926083066495
1429027131,11846815069,7.655718733720057
1429027144,1429027242,51.01080241945356
1429027144,1429027037,57.292310531581414
1429027144,1429027325,127.39586667497427
1429027155,10223231882,24.199225329758832
1429027155,1429027212,18.95541197851397
1429027155,1429026900,135.34167418489517
1429027162,1429027208,16.41798627646433
1429027162,1429027100,33.94619298591626
1429027162,1429027296,90.84629183460628
1429027173,1429027300,91.55859368384873
1429027173,1429027062,48.275389103173524
1429027173,1429027262,51.8425340264872
1429027181,1429027023,115.6102403268945
1429027181,1429027267,45.73398895026972
1429027181,1429027085,51.21881741152492
1429027182,1429027189,11.455308503998126
1429027189,1429027102,43.6781503161908
1429027189,1429027354,106.90592617523686
1429027189,1429027182,11.455308503998126
1429027191,1429027115,52.02620854290923
1429027191,1429027248,41.47442486438073
1429027191,1429027102,65.79540125713712
1429027206,1429027065,90.84651989419727
1429027206,11846815069,23.10206935248949
1429027206,1429027296,51.35342741078143
1429027208,1429027253,33.37933239424364
1429027208,1429027162,16.41798627646433
1429027208,1429027062,91.55881026358426
1429027212,9184582831,38.06871054191799
1429027212,1429027155,18.95541197851397
1429027212,10578232790,148.48094380466952
1429027242,1429027466,127.14049727642994
1429027242,1429027353,50.95226767414525
1429027242,1429027144,51.01080241945356
1429027245,1429027117,57.68828462877203
1429027245,1429027270,31.975599650337454
1429027245,1429027410,345.5542168602018
1429027248,1429027114,76.58151809216014
1429027248,1429027354,41.04972457451453
1429027248,1429027191,41.47442486438073
1429027248,1429027400,76.34279018409737
1429027253,1429027300,14.896152635518845
1429027253,1429027208,33.37933239424364
1429027253,1429027422,90.84606949019387
1429027262,1429027445,91.55836018979963
1429027262,1429027173,51.8425340264872
1429027262,1429027397,50.333847740808395
1429027267,1429027181,45.73398895026972
1429027267,1429027361,51.57824617239204
1429027267,1429027290,13.265890119030004
1429027270,1429027410,51.15123059592952
1429027270,1429027245,31.975599650337454
1429027270,1429027424,78.82814957877686
1429027290,1429027117,110.8040624954558
1429027290,1429027424,57.68816211334872
1429027290,1429027267,13.265890119030004
1429027296,1429027162,90.84629183460628
1429027296,1429027206,51.35342741078143
1429027296,1429027422,49.795439442321126
1429027300,1429027445,51.84244345424016
1429027300,1429027253,14.896152635518845
1429027300,1429027173,91.55859368384873
1429027300,1429027492,90.83944332334713
1429027308,1429027575,146.13173690517425
1429027308,9184582831,29.315495444136527
1429027308,11846795808,42.03826011584545
1429027325,1429027466,51.01865102736561
1429027325,1429027144,127.39586667497427
1429027325,1429027615,123.2627780880157
1429027353,1429027583,126.85773272664747
1429027353,1429027503,45.294350883624496
1429027353,1429027242,50.95226767414525
1429027354,1429027189,106.90592617523686
1429027354,1429027248,41.04972457451453
1429027354,1429027497,44.445107836395266
1429027361,1429027521,68.6772006126439
1429027361,1429027267,51.57824617239204
1429027361,1429027394,2.6535362083288474
1429027394,1429027037,147.25758257568322
1429027394,1429027361,2.6535362083288474
1429027394,1429027503,57.29189603315196
1429027397,1429027669,182.4036797257987
1429027397,1429027262,50.333847740808395
1429027397,1429027539,65.15996640673637
1429027400,1429027457,32.4118978950133
1429027400,1429027248,76.34279018409737
1429027400,1429027006,279.18733317410386
1429027410,1429027575,58.13309458435451
1429027410,1429027270,51.15123059592952
1429027410,1429027545,78.84222815621263
1429027410,1429027245,345.5542168602018
1429027422,1429027253,90.84606949019387
1429027422,1429027296,49.795439442321126
1429027422,1429027492,14.887147165505466
1429027424,1429027270,78.82814957877686
1429027424,1429027290,57.68816211334872
1429027424,1429027545,51.15449363942009
1429027445,1429027300,51.84244345424016
1429027445,1429027593,90.83921161377106
1429027445,1429027262,91.55836018979963
1429027457,1429027006,215.62021506771717
1429027457,1429027539,49.70935900909576
1429027457,1429027400,32.4118978950133
1429027466,1429027242,127.14049727642994
1429027466,1429027615,73.6076546864863
1429027466,1429027325,51.01865102736561
1429027466,1429027583,50.938940150536396
1429027475,1429027707,147.65238381476098
1429027475,1429027729,157.40077599658832
1429027475,11846795808,24.1758343386688
1429027492,1429027300,90.83944332334713
1429027492,1429027422,14.887147165505466
1429027492,1429027593,51.842353607702385
1429027497,1429027620,81.30752152822535
1429027497,1429027354,44.445107836395266
1429027497,1429027694,125.92702740761129
1429027503,1429027353,45.294350883624496
1429027503,1429027394,57.29189603315196
1429027503,9184582825,64.35986505401226
1429027521,1429027361,68.6772006126439
1429027521,1429027654,59.847933993096
1429027521,6329970036,111.64405990020745
1429027539,1429027397,65.15996640673637
1429027539,1429027753,182.41081368878767
1429027539,1429027457,49.70935900909576
1429027545,1429027410,78.84222815621263
