node_id,longitude,latitude
1428431989,76.7652662,30.7482478
1428431992,76.7586492,30.7482668
1428431993,76.7615978,30.748229
1428431994,76.7639707,30.7484319
1428431995,76.7655438,30.7484468
1428431997,76.7620288,30.7485028
1428431998,76.761258,30.7486037
1428432000,76.7605113,30.7486797
1428432005,76.7624086,30.7487446
1428432008,76.7609648,30.7489572
1428432010,76.7662996,30.7489888
1428432012,76.7649605,30.7490169
1428432014,76.7620955,30.7491155
1428432022,76.7666048,30.7492075
1428432041,76.7618011,30.7494688
1428432043,76.7658401,30.749545
1428432045,76.7645178,30.7495494
1428432049,76.7640999,30.750052
1428432050,76.765405,30.7500718
1428432052,76.764991,30.7505728
1428432054,76.7636463,30.7505977
1428443415,76.773639,30.720875
1428443417,76.7743064,30.7210029
1428443421,76.7741876,30.7210686
1428443423,76.7727149,30.7211335
1429026665,76.7627838,30.7336281
1429026670,76.7631055,30.7340722
1429026674,76.7635331,30.7343462
1429026689,76.7649885,30.7345165
1429026692,76.7653651,30.7347841
1429026694,76.7645625,30.7350137
1429026695,76.7657954,30.7350518
1429026696,76.7649539,30.7352666
1429026697,76.7661748,30.7352684
1429026715,76.7619233,30.7354855
1429026716,76.7653667,30.7355333
1429026717,76.7666334,30.7355385
1429026719,76.7655505,30.7356521
1429026722,76.7670807,30.735777
1429026725,76.7657427,30.7357774
1429026732,76.7677452,30.7359077
1429026741,76.7659555,30.7359138
1429026748,76.767687,30.7359779
1429026751,76.7661797,30.7360634
1429026754,76.7605843,30.7360727
1429026758,76.7658099,30.7360838
1429026760,76.7607697,30.7361847
1429026772,76.7674722,30.736237
1429026776,76.7666099,30.7363366
1429026781,76.7611337,30.7364046
1429026790,76.7664817,30.7364889
1429026802,76.765424,30.7365341
1429026810,76.7680501,30.7365999
1429026814,76.7657867,30.7367513
1429026816,76.7607805,30.7368377
1429026830,76.7661025,30.7369395
1429026833,76.7677396,30.7369653
1429026835,76.7606365,30.7370143
1429026838,76.7629595,30.7369847
1429026868,76.7653996,30.7372067
1429026873,76.7691235,30.737274
1429026886,76.7666799,30.7372846
1429026889,76.7626382,30.7373134
1429026891,76.7674234,30.7373372
1429026892,76.7660052,30.737369
1429026898,76.762518,30.7374885
1429026900,76.7667592,30.7377498
1429026918,76.7688129,30.7376393
1429026924,76.7642229,30.7376811
1429026941,76.7670629,30.7377741
1429026945,76.7656632,30.7378148
1429026951,76.7692068,30.7378867
1429026979,76.7647363,30.7379871
1429026998,76.7704941,30.7381348
1429027005,76.7597507,30.7381554
1429027006,76.7627377,30.7381874
1429027023,76.7688907,30.7382586
1429027027,76.7652551,30.7382968
1429027037,76.7709523,30.7384225
1429027057,76.7655173,30.7384531
1429027062,76.7631577,30.7384512
1429027065,76.7643508,30.7384457
1429027085,76.7701836,30.7385001
1429027100,76.7642405,30.7385703
1429027102,76.7595721,30.7386154
1429027114,76.7609423,30.7386163
1429027115,76.7604488,30.7385821
1429027117,76.7685323,30.7386802
1429027131,76.7653055,30.7387027
1429027144,76.7714363,30.7387265
1429027155,76.7660814,30.7387898
1429027162,76.7640308,30.7388167
1429027173,76.7628582,30.7388008
1429027181,76.7698674,30.738872
1429027182,76.7592138,30.7388806
1429027189,76.7593127,30.7389388
1429027191,76.7601304,30.7389616
1429027206,76.7651183,30.7389277
1429027208,76.7639312,30.738937
1429027212,76.7659588,30.7389238
1429027242,76.7711214,30.7390969
1429027245,76.7681762,30.7390991
1429027248,76.7604821,30.7391801
1429027253,76.7637236,30.7391784
1429027262,76.7625389,30.7391777
1429027267,76.7695851,30.7392041
1429027270,76.7684463,30.7392688
1429027290,76.7694684,30.7392681
1429027296,76.7647983,30.7392987
1429027300,76.7636317,30.7392866
1429027308,76.7665281,30.7392813
1429027325,76.7725126,30.7394024
1429027353,76.7708069,30.7394669
1429027354,76.7602354,30.7394823
1429027361,76.7700209,30.7394777
1429027394,76.7700433,30.7394918
1429027397,76.762229,30.7395437
1429027400,76.7611313,30.7395801
1429027410,76.7681305,30.7396402
1429027422,76.7644911,30.7396604
1429027424,76.7691123,30.739687
1429027445,76.7633124,30.7396635
1429027457,76.7614051,30.7397521
1429027466,76.7721955,30.7397715
1429027475,76.7661258,30.7397661
1429027492,76.7643992,30.7397685
1429027497,76.7599683,30.7398095
1429027503,76.7705273,30.7397958
1429027521,76.7695957,30.7399756
1429027539,76.7618251,30.7400158
1429027545,76.7687966,30.7400585
1429027575,76.7677627,30.7400566
1429027583,76.7718787,30.7401399
1429027593,76.7640799,30.7401454
1429027615,76.7728174,30.740162
1429027620,76.7606634,30.7402311
1429027629,76.7681993,30.7403308
1429027654,76.7692236,30.7404085
1429027667,76.7715893,30.7404626
1429027669,76.76377,30.7405115
1429027672,76.7684287,30.7404749
1429027679,76.7725121,30.7405377
1429027694,76.7604199,30.7405571
1429027698,76.7646105,30.7405676
1429027701,76.7685033,30.7405213
1429027707,76.7673756,30.7405467
1429027709,76.7672411,30.740701
1429027710,76.7689051,30.7407741
1429027724,76.7693455,30.741072
1429027726,76.7618533,30.7408863
1429027729,76.7651568,30.7409107
1429027733,76.7722353,30.7408684
1429027736,76.7676951,30.7409402
1429027753,76.7633662,30.7409836
1429027756,76.7680707,30.7409987
1429027764,76.7724149,30.7409741
1429027767,76.7648515,30.7412697
1429027782,76.7639586,30.7413556
1429027787,76.768986,30.7414906
1429027795,76.7644932,30.7416913
1429027821,76.7635144,30.7418924
1429027835,76.7661185,30.7420654
1429027842,76.7658589,30.7423363
1429027868,76.7676549,30.7428051
1429027870,76.7708757,30.7429119
1429027929,76.7709362,30.7429397
1429027953,76.7713585,30.743113
1429027967,76.7623831,30.7432596
1429027970,76.7623343,30.7433187
1429078117,76.7694035,30.7270458
1429078120,76.7676407,30.7272973
1429078123,76.7677874,30.7273877
1429078126,76.768266,30.7276825
1429078127,76.7688029,30.7280132
1429078131,76.7699309,30.7287408
1429078132,76.7681739,30.7287449
1429078134,76.7680291,30.7289133
1429078140,76.7706731,30.7292195
1429078141,76.7702835,30.7292262
1429078142,76.769731,30.7292357
1429078143,76.7691942,30.729245
1429078144,76.7686107,30.7292551
1429078145,76.7708102,30.7293079
1429078156,76.7728438,30.7293472
1429078161,76.7733693,30.7294952
1429078164,76.7732963,30.7295913
1429078165,76.7721518,30.7296584
1429078166,76.7658689,30.729738
1429078173,76.7697698,30.7299225
1429078174,76.7692083,30.729934
1429078175,76.7686463,30.7299451
1429078177,76.7723513,30.7299239
1429078178,76.7718993,30.7299762
1429078184,76.7663599,30.730024
1429078186,76.7724767,30.7300203
1429078199,76.7717138,30.7301884
1429078202,76.7681412,30.730327
1429078203,76.7713225,30.7302858
1429078205,76.7668478,30.7303081
1429078210,76.7707327,30.7303378
1429078216,76.7730128,30.7303588
1429078220,76.7660546,30.7303957
1429078221,76.7735495,30.7304643
1429078223,76.7721466,30.7304326
1429078227,76.7714097,30.730563
1429078228,76.7665554,30.7306649
1429078229,76.7733968,30.7306995
1429078235,76.7726985,30.730764
1429078236,76.7707703,30.7309505
1429078237,76.7715133,30.7309556
1429078238,76.7712292,30.7309691
1429078239,76.7703066,30.7309694
1429078242,76.7698299,30.7309888
1429078244,76.7707728,30.7309907
1429078245,76.7669805,30.7309989
1429078247,76.7723749,30.7311581
1429078248,76.7668076,30.7312064
1429078251,76.7703369,30.7314531
1429078252,76.7708173,30.7314427
1429078253,76.7698584,30.7314945
1429078254,76.7747586,30.7315351
1429078260,76.7664703,30.7316112
1429078261,76.7719928,30.7316097
1429078264,76.772899,30.7316372
1429078265,76.7676603,30.731738
1429078269,76.7648329,30.7318835
1429078273,76.7669628,30.7319236
1429078275,76.7744294,30.7319273
1429078277,76.7655552,30.7319315
1429078280,76.772353,30.7318451
1429078289,76.7725512,30.7321109
1429078297,76.767323,30.7321504
1429078298,76.7726634,30.7321425
1429078301,76.765342,30.7321869
1429078304,76.7684752,30.7322452
1429078305,76.7636116,30.7322595
1429078307,76.7655439,30.7323073
1429078309,76.7740988,30.7323213
1429078313,76.7723997,30.7325155
1429078317,76.7733458,30.7324489
1429078321,76.7670283,30.7325115
1429078326,76.7762703,30.7325806
1429078328,76.7681399,30.7326463
1429078339,76.768954,30.7326911
1429078340,76.7730405,30.7327902
1429078345,76.7801595,30.7328338
1429078348,76.780236,30.7328761
1429078351,76.7751732,30.7328835
1429078354,76.775349,30.7328913
1429078358,76.7754214,30.7329031
1429078364,76.766403,30.7329371
1429078367,76.7746172,30.7329452
1429078380,76.7791812,30.7330113
1429078381,76.7703955,30.7330021
1429078382,76.7678568,30.7330001
1429078393,76.779109,30.7330832
1429078400,76.7662539,30.733117
1429078403,76.7797687,30.7331288
1429078407,76.7795732,30.7331493
1429078412,76.7727182,30.7331659
1429078417,76.7661891,30.7331951
1429078427,76.7780686,30.7332742
1429078435,76.7800275,30.7333023
1429078440,76.7748787,30.7333317
1429078443,76.7687267,30.7332317
1429078445,76.7793687,30.7333595
1429078448,76.7689151,30.7333411
1429078451,76.7700525,30.7334248
1429078452,76.7671612,30.7334173
1429078464,76.7800449,30.7335037
1429078473,76.7793844,30.7335329
1429078475,76.7659063,30.7335363
1429078477,76.7778359,30.7335448
1429078492,76.7717668,30.7336003
1429078498,76.7769489,30.7336342
1429078501,76.7763082,30.7336473
1429078504,76.7652383,30.7336682
1429078506,76.7669466,30.7336748
1429078507,76.7798941,30.7336776
1429078517,76.7745513,30.7337213
1429078519,76.7796775,30.7337223
1429078520,76.7802986,30.7337598
1429078523,76.7662903,30.7337728
1429078529,76.7802572,30.7338159
1429078531,76.7685039,30.7338311
1429078542,76.7696778,30.7338869
1429078543,76.7656089,30.7338881
1429078545,76.7767245,30.7339028
1429078549,76.7791867,30.7339408
1429078550,76.7766838,30.7339516
1429078551,76.7792541,30.7339761
1429078554,76.7698491,30.7339993
1429078555,76.7666701,30.7340066
1429078556,76.7759912,30.7340268
1429078557,76.7683362,30.7340378
1429078561,76.7760705,30.7340764
1429078562,76.7665927,30.7340996
1429078564,76.7742208,30.7341146
1429078566,76.7660012,30.7341209
1429078568,76.7773171,30.7341481
1429078574,76.7725909,30.7342219
1429078577,76.7764049,30.7342854
1429078578,76.7772266,30.7342917
1429078589,76.7689489,30.7344035
1429078596,76.7671019,30.7344101
1429078598,76.7724055,30.7344364
1429078602,76.7757399,30.7344635
1429078606,76.7704998,30.7345342
1429078607,76.7714669,30.7345261
1429078608,76.7662357,30.7345281
1429078618,76.7693369,30.734635
1429078619,76.7661251,30.7346608
1429078621,76.7702184,30.7347264
1429078625,76.7760792,30.7346753
1429078637,76.7730892,30.7348546
1429078640,76.7754013,30.73486
1429078643,76.7720283,30.7348726
1429078645,76.7721694,30.7349597
1429078649,76.7681211,30.7349844
1429078660,76.7689839,30.7350619
1429078662,76.7757442,30.7350765
1429078674,76.7703819,30.7352382
1429078676,76.7727126,30.7352951
1429078677,76.7687443,30.7353562
1429078678,76.7705574,30.7353595
1429078682,76.7762519,30.735397
1429078692,76.7717251,30.7354894
1429078697,76.7704046,30.7355394
1429078706,76.771867,30.7355915
1429078712,76.7711347,30.735713
1429078716,76.7702119,30.7357662
1429078717,76.7713367,30.7358367
1429078724,76.7709784,30.7358909
1429078730,76.7757896,30.7359214
1429078736,76.7733566,30.7359467
1429078738,76.771549,30.7359667
1429078739,76.7700332,30.7359767
1429078742,76.7757286,30.7359905
1429078753,76.769557,30.7359331
1429078754,76.7732502,30.7360828
1429078757,76.7707823,30.7361144
1429078869,76.7698839,30.7361383
1429078877,76.7755104,30.736238
1429078880,76.7763244,30.7362586
1429078882,76.7706472,30.7362682
1429078886,76.7705981,30.7363241
1429078891,76.7762617,30.7363286
1429078893,76.7712324,30.7363402
1429078901,76.7708645,30.7363957
1429078903,76.7685596,30.7364117
1429078905,76.7724335,30.7364164
1429078910,76.7737785,30.7364176
1429078911,76.7770667,30.736421
1429078918,76.77668,30.7364828
1429078920,76.7684984,30.7364829
1429078929,76.7710788,30.7365214
1429078930,76.7760852,30.7365251
1429078931,76.7704438,30.7364895
1429078932,76.7766132,30.7365515
1429078933,76.7760514,30.7365628
1429078934,76.7705082,30.7365385
1429078939,76.776897,30.7366196
1429078942,76.7727957,30.736664
1429078943,76.7735682,30.736656
1429078945,76.776835,30.7366922
1429078946,76.7748316,30.7367059
1429078949,76.7708628,30.7367564
1429078952,76.7720331,30.7368521
1429078954,76.7764814,30.7368671
1429078956,76.7766568,30.7369008
1429078957,76.7701666,30.7369573
1429078959,76.773289,30.7369725
1429078962,76.772504,30.7370371
1429078963,76.776279,30.7370937
1429078964,76.7734966,30.7371045
1429078965,76.7762465,30.73713
1429078967,76.7743758,30.7371658
1429078968,76.7705228,30.7371773
1429078969,76.7763833,30.7372209
1429078974,76.7744917,30.7373933
1429078975,76.7739662,30.7374031
1429078976,76.7721971,30.7374297
1429078980,76.7731841,30.7374726
1429078982,76.774343,30.7376415
1429078988,76.7718472,30.7378183
1429078989,76.7728689,30.7378438
1429078990,76.7740495,30.7379919
1429078992,76.7730542,30.7379679
1429078996,76.7737072,30.7384005
1429078997,76.7727107,30.7383543
1429078998,76.7751114,30.7384007
1429078999,76.7752876,30.7385033
1429079000,76.7732623,30.738702
1429079008,76.773696,30.739146
1429079012,76.7743536,30.7393293
1429141339,76.7939773,30.7065278
1429141340,76.7943182,30.7065435
1429141341,76.7944027,30.706596
1429141343,76.79421,30.706672
1429141345,76.7923323,30.7089217
1429141348,76.7945464,30.7068803
1429141349,76.7940095,30.7069102
1429141350,76.7940868,30.7069779
1429141353,76.7956394,30.7073644
1429141354,76.7844719,30.7085181
1429141370,76.784494,30.7094997
1429141373,76.784523,30.7096021
1429141374,76.7833022,30.7096279
1429141379,76.8005672,30.7106098
1429141383,76.8010678,30.7107644
1429141384,76.8011464,30.7108136
1429141386,76.8009716,30.7108603
1429141387,76.8010503,30.710909
1429141392,76.8008059,30.7110254
1429141395,76.8008704,30.7110876
1429141396,76.8014455,30.7111565
1429141397,76.7901879,30.7126903
1429141399,76.7896544,30.712733
1429141400,76.7902633,30.712749
1429141403,76.7896134,30.7127996
1429141405,76.7899747,30.7129337
1429141407,76.7900579,30.7129858
1429141408,76.7899309,30.712999
1429141411,76.7900136,30.713051
1429141413,76.7904318,30.7132133
1429141416,76.7897401,30.7132274
1429141417,76.7903676,30.7132733
1429141418,76.7898183,30.7132826
1429141421,76.778807,30.7148069
1429141430,76.7792129,30.7151448
1429141447,76.7955188,30.7161076
1429141455,76.79528,30.7161457
1429141468,76.7957776,30.7162811
1429141473,76.7951188,30.7163383
1429141482,76.7958034,30.7164291
1429141486,76.7951345,30.7165118
1429141504,76.7955969,30.716678
1429141509,76.7954276,30.7167012
1429141513,76.7849887,30.7177636
1429141514,76.7846111,30.7181094
1429141515,76.7846976,30.7181447
1429141517,76.7840757,30.7182012
1429141520,76.7840311,30.7182582
1429141522,76.7843753,30.7183887
1429141525,76.7844529,30.7184373
1429141526,76.7843292,30.7184451
1429141528,76.7844061,30.7184934
1429141530,76.7847946,30.718655
1429141534,76.7841069,30.7187164
1429141535,76.7847627,30.7187169
1429141536,76.7841856,30.7187581
1429141554,76.7737833,30.7215735
1429141563,76.7901763,30.721706
1429141566,76.7898918,30.72173
1429141579,76.7903812,30.7218531
1429141585,76.7897422,30.7218928
1429141597,76.77444,30.7219819
1429141599,76.7904068,30.7220668
1429141607,76.7897715,30.7221403
1429141626,76.7902087,30.7222623
1429141632,76.7899847,30.7222774
1429141639,76.7740029,30.7225137
1429141642,76.7735255,30.7231072
1429141643,76.7763457,30.723167
1429141644,76.7709571,30.7233953
1429141645,76.7730449,30.723652
1429141647,76.7785842,30.7237211
1429141649,76.7759044,30.7237004
1429141650,76.7745509,30.7237382
1429141651,76.7786573,30.7237667
1429141652,76.7785267,30.7237914
1429141654,76.7786001,30.7238357
1429141658,76.771834,30.7239421
1429141662,76.7776337,30.7239679
1429141665,76.7791302,30.7241744
1429141666,76.7793318,30.7241836
1429141670,76.7794094,30.7242316
1429141671,76.7792812,30.7242614
1429141673,76.7740978,30.7243139
1429141676,76.7780776,30.7242439
1429141678,76.775434,30.7242816
1429141680,76.7793517,30.7243054
1429141687,76.7710451,30.7243246
1429141688,76.7791777,30.7243883
1429141690,76.7724771,30.7243387
1429141697,76.7795187,30.724419
1429141700,76.7792543,30.7244259
1429141704,76.777193,30.7245045
1429141706,76.7713512,30.724513
1429141712,76.7797779,30.7248595
1429141713,76.7719944,30.7249087
1429141715,76.7767274,30.7250843
1429141720,76.7795468,30.7251339
1429141721,76.7717623,30.7251871
1429141724,76.7784072,30.7253136
1429141726,76.7771795,30.7253739
1429141727,76.7784737,30.7253551
1429141729,76.7737278,30.7254724
1429141738,76.7762224,30.7256496
1429141739,76.7736004,30.7256298
1429141744,76.7790554,30.7257172
1429141745,76.7777475,30.7257378
1429141746,76.7712771,30.7257625
1429141747,76.7778194,30.7257839
1429141753,76.7760688,30.7258726
1429141759,76.7732223,30.7260972
1429141765,76.7694435,30.7261859
1429141767,76.7786583,30.7261835
1429141768,76.7708547,30.7262721
1429141770,76.7813448,30.7262533
1429141773,76.7697656,30.7263844
1429141781,76.7783228,30.7265787
1429141783,76.7752324,30.7266583
1429141784,76.7727578,30.7266714
1429141790,76.7704247,30.7267908
1429141791,76.7808534,30.7268366
1429141799,76.774859,30.727109
1429141802,76.7723396,30.7271882
1429141806,76.7843401,30.7272982
1429141807,76.7804563,30.7273029
1429141810,76.7852337,30.7272863
1429141813,76.7848887,30.7273664
1429141821,76.7846228,30.72742
1429141822,76.7831559,30.7273808
1429141826,76.7838854,30.7274608
1429141829,76.7727785,30.727459
1429141840,76.7851475,30.7275399
1429141844,76.7819441,30.7275156
1429141850,76.7844887,30.7275971
1429141855,76.7743896,30.7276757
1429141865,76.7836786,30.7277062
1429141867,76.7822753,30.7277218
1429141872,76.7801208,30.7276981
1429141874,76.7766416,30.7277689
1429141876,76.785152,30.7277828
1429141888,76.7845296,30.7278147
1429141906,76.7850141,30.7279152
1429141911,76.7748296,30.7279516
1429141912,76.7847428,30.7279518
1429141950,76.7765251,30.7279089
1429141951,76.7723359,30.7279824
1429141965,76.7826645,30.7279641
1429141968,76.781547,30.7279819
1429141981,76.7739608,30.7281883
1429141984,76.7769734,30.728188
1429141990,76.7753577,30.7282827
1429141993,76.7831872,30.7282895
1429141994,76.7754268,30.728325
1429142005,76.7812115,30.7283771
1429142010,76.775197,30.7284758
1429142015,76.7752677,30.7285198
1429142027,76.7766109,30.7286115
1429142028,76.7815426,30.7285833
1429142030,76.7776079,30.728583
1429142036,76.773517,30.7287188
1429142045,76.7757559,30.7288237
1429142046,76.7786557,30.7288706
1429142050,76.7772483,30.7290084
1429142052,76.7785167,30.7290348
1429142060,76.7762042,30.7291028
1429142065,76.7753261,30.7293362
1429142077,76.7781128,30.7295142
1429142079,76.7807828,30.7294927
1429142082,76.774703,30.7296111
1429142083,76.7797382,30.7297953
1429142089,76.781691,30.730062
1429142090,76.774065,30.729809
1429142091,76.7749603,30.7297713
1429142092,76.7741406,30.7298548
1429142093,76.7773815,30.7298357
1429142094,76.7739987,30.7298891
1429142095,76.7740691,30.7299352
1429142096,76.7795825,30.7299734
1429142098,76.7816092,30.73001
1429142100,76.7776854,30.7300249
1429142107,76.7800644,30.7303458
1429142109,76.7769517,30.7303482
1429142110,76.7822419,30.7304916
1429142111,76.7823174,30.7305387
1429142112,76.7798526,30.7305972
1429142116,76.7765859,30.7307833
1429142117,76.7809103,30.7308725
1429142119,76.7768553,30.730951
1429142120,76.7794252,30.731108
1429142121,76.7777012,30.7311433
1429142123,76.7792485,30.7313141
1429142127,76.7800945,30.7318408
1429142128,76.7788157,30.7318371
1429142129,76.7796617,30.7323637
1429142130,76.7794488,30.7326071
1429260140,76.7907913,30.7032424
1429260159,76.791113,30.7045341
1429260165,76.7897761,30.7046094
1429260167,76.7908909,30.7046159
1429260187,76.7893987,30.7047141
1429260206,76.7904761,30.7054359
1429260216,76.7903216,30.7056248
1429260221,76.7900039,30.7060132
1429260225,76.7896517,30.7064439
1429260228,76.7916435,30.7064471
1429260241,76.789353,30.7068091
1429260243,76.7913335,30.7068345
1429260259,76.7930584,30.7071282
1429260260,76.789916,30.7071621
1429260263,76.7919091,30.7071885
1429260267,76.7910021,30.7072486
1429260268,76.7929506,30.7072602
1429260283,76.7887751,30.7075155
1429260308,76.7906853,30.7076446
1429260309,76.7926356,30.7076458
1429260319,76.7894417,30.7077517
1429260327,76.7941867,30.7077567
1429260333,76.7905502,30.7078135
1429260339,76.7893485,30.7078643
1429260340,76.7884729,30.7078851
1429260355,76.7940339,30.7079361
1429260362,76.7890468,30.7082286
1429260366,76.7937476,30.7082692
1429260367,76.7881133,30.7083248
1429260377,76.7915436,30.7084369
1429260385,76.7925955,30.7085899
1429260388,76.791788,30.7085902
1429260389,76.7918383,30.7086218
1429260391,76.7926808,30.7086414
1429260394,76.7934622,30.7086012
1429260396,76.7886805,30.7086709
1429260415,76.790751,30.7088657
1429260425,76.7931809,30.7089438
1429260438,76.7923986,30.7089734
1429260445,76.7961941,30.7090019
1429260451,76.7910616,30.7090545
1429260456,76.7930011,30.7091614
1429260459,76.7964608,30.7091709
1429260472,76.7912962,30.709197
1429260476,76.7882339,30.7092101
1429260478,76.7960515,30.7091714
1429260485,76.7932342,30.7093027
1429260490,76.7967205,30.7093439
1429260512,76.7911633,30.709361
1429260521,76.7934035,30.7094104
1429260538,76.7927688,30.7094621
1429260545,76.7957952,30.7094681
1429260547,76.7969802,30.709535
1429260553,76.7957646,30.7095086
1429260573,76.7926398,30.7095987
1429260600,76.7960589,30.7096323
1429260609,76.7972516,30.7096919
1429260620,76.794586,30.7097931
1429260637,76.7963018,30.7097837
1429260646,76.796336,30.709805
1429260648,76.7975206,30.7098669
1429260651,76.7884152,30.7098714
1429260676,76.7954606,30.7098661
1429260682,76.7966023,30.7099709
1429260709,76.7943974,30.7100241
1429260710,76.7966272,30.7099864
1429260712,76.7886885,30.7100434
1429260732,76.7968417,30.71012
1429260734,76.7952044,30.7101816
1429260737,76.7968724,30.7101392
1429260741,76.7940018,30.7102085
1429260743,76.7959091,30.7102295
1429260749,76.7947589,30.7102509
1429260765,76.7954251,30.7103203
1429260768,76.797136,30.7103034
1429260771,76.7941574,30.710319
1429260773,76.7884278,30.7103654
1429260791,76.7962478,30.7104336
1429260796,76.7956948,30.7104836
1429260798,76.7952297,30.7105464
1429260803,76.7964758,30.7105711
1429260805,76.7945261,30.7105264
1429260824,76.7988123,30.7106708
1429260836,76.7881,30.7107703
1429260841,76.7968734,30.7108107
1429260848,76.7950098,30.7107985
1429260851,76.796291,30.7108643
1429260870,76.7933,30.7110207
1429260879,76.7875667,30.7110548
1429260881,76.796648,30.7110713
1429260882,76.7903233,30.7110718
1429260884,76.794716,30.7111408
1429260887,76.7932132,30.7111203
1429260890,76.7877704,30.7111774
1429260892,76.7914377,30.7111884
1429260895,76.7915091,30.7112333
1429260898,76.7905971,30.711245
1429260899,76.7900687,30.7113807
1429260905,76.7963908,30.7113639
1429260906,76.7936051,30.7113658
1429260910,76.791993,30.7115381
1429260911,76.792649,30.7115063
1429260912,76.7911185,30.711572
1429260916,76.7911924,30.7116186
1429260919,76.7928205,30.7116122
1429260921,76.7940242,30.7116284
1429260933,76.7917885,30.711781
1429260934,76.7978762,30.711806
1429260941,76.7943262,30.7118177
1429260951,76.7932112,30.7118534
1429260953,76.7948178,30.7119837
1429260954,76.7947355,30.7120741
1429260960,76.7976341,30.7120741
1429260964,76.791539,30.7120841
1429260966,76.7936277,30.7121105
1429260977,76.7896753,30.7123245
1429260979,76.7926677,30.7123253
1429260982,76.7939271,30.7122954
1429260984,76.7920055,30.7123748
1429260990,76.7954877,30.7124293
1429260992,76.797322,30.7124491
1429260997,76.7936736,30.7125964
1429261002,76.7943429,30.7125521
1429261005,76.7910577,30.7126494
1429261010,76.7923967,30.7126185
1429261013,76.7945061,30.7126528
1429261022,76.7970424,30.712771
1429261023,76.7979208,30.7128025
1429261036,76.7962251,30.7128931
1429261037,76.791531,30.7129383
1429261039,76.7980959,30.7129058
1429261040,76.7928602,30.7129072
1429261054,76.7954022,30.713057
1429261064,76.793229,30.713137
1429261066,76.7966828,30.7131809
1429261068,76.7912773,30.71325
1429261081,76.7980187,30.7133725
1429261085,76.7904087,30.7135216
1429261086,76.7957272,30.7134847
1429261089,76.7916628,30.7134918
1429261102,76.794941,30.7136083
1429261104,76.7902206,30.713754
1429261106,76.7964901,30.7138063
1429261107,76.7921411,30.7137916
1429261108,76.7907953,30.7137913
1429261113,76.795395,30.7138783
1429261115,76.7892322,30.7138403
1429261118,76.7893099,30.7138895
1429261119,76.7964188,30.7138964
1429261122,76.7905378,30.7139491
1429261124,76.7909999,30.7139268
1429261127,76.7978783,30.7139327
1429261128,76.7979498,30.7139776
1429261129,76.7969434,30.7140376
1429261130,76.7932884,30.714043
1429261135,76.7924967,30.7140146
1429261136,76.7908278,30.7141275
1429261140,76.7912792,30.7140969
1429261145,76.7968469,30.7141512
1429261148,76.7898429,30.7142267
1429261151,76.7950586,30.7142758
1429261153,76.7960984,30.714295
1429261155,76.7915573,30.7142663
1429261156,76.7906694,30.7143172
1429261160,76.7930329,30.7143509
1429261167,76.7901469,30.714419
1429261171,76.7909535,30.714493
1429261173,76.7965175,30.7145433
1429261176,76.7919692,30.7145172
1429261177,76.7941329,30.7145741
1429261178,76.7947891,30.7145943
1429261184,76.7904365,30.7146022
1429261188,76.7957708,30.7147038
1429261190,76.7912205,30.7146582
1429261201,76.7945724,30.7148504
1429261205,76.7916272,30.71491
1429261207,76.7926937,30.7149637
1429261209,76.790981,30.7149467
1429261210,76.7955069,30.7150331
1429261215,76.7918831,30.7150684
1429261222,76.7925299,30.7151663
1429261225,76.7943181,30.7151567
1429261238,76.7932365,30.7152903
1429261239,76.7952911,30.7153023
1429261244,76.7923564,30.7153809
1429261245,76.7916438,30.7153659
1429261246,76.7789063,30.7153818
1429261251,76.7930549,30.7155062
1429261253,76.7778578,30.7155281
1429261255,76.7956746,30.7155443
1429261264,76.793789,30.7156511
1429261266,76.795047,30.7155816
1429261268,76.7780636,30.7156597
1429261271,76.7958847,30.7156769
1429261272,76.7921266,30.7156713
1429261273,76.792879,30.7157152
1429261276,76.7948396,30.7158289
1429261277,76.7785803,30.7157734
1429261278,76.7936225,30.7158615
1429261281,76.7924553,30.7158793
1429261285,76.7915646,30.7159214
1429261291,76.7784207,30.715959
1429261293,76.791801,30.7160721
1429261294,76.7790532,30.7160702
1429261295,76.7940623,30.716133
1429261298,76.7786433,30.7160984
1429261304,76.7880076,30.7162145
1429261307,76.780192,30.7161869
1429261308,76.7929594,30.7161981
1429261312,76.7947598,30.716258
1429261314,76.7921155,30.7162726
1429261315,76.786239,30.7162721
1429261317,76.7793009,30.7162257
1429261318,76.7788959,30.7162566
1429261320,76.7939133,30.7163178
1429261328,76.793229,30.7163596
1429261334,76.7945912,30.7164594
1429261335,76.7878076,30.7164597
1429261338,76.7783543,30.7164388
1429261339,76.7914511,30.7164869
1429261345,76.786735,30.7165917
1429261347,76.7798649,30.7165796
1429261349,76.7944459,30.716633
1429261354,76.7786062,30.7165965
1429261355,76.7936678,30.7166225
1429261358,76.7917692,30.7166769
1429261359,76.7781674,30.7166571
1429261362,76.7790192,30.7167027
1429261366,76.7777497,30.7167601
1429261404,76.7911833,30.7168044
1429261408,76.7811177,30.7167666
1429261410,76.7924711,30.7167777
1429261411,76.7789408,30.7168065
1429261413,76.7900197,30.7168607
1429261415,76.7803435,30.71688
1429261417,76.7779723,30.7168995
1429261420,76.7941823,30.7169307
1429261421,76.7922915,30.7169888
1429261424,76.79276,30.7169517
1429261425,76.7873542,30.7170155
1429261428,76.7794987,30.7170088
1429261429,76.7775204,30.717013
